Name of Restaurant,City,Country Code,Day of week,Start Time hour,Start Time Minute,End time hour,End time minute
American Wildburger,Chicago,US,3,0,30,0,00
American Wildburger,Chicago,US,4,0,30,0,00
American Wildburger,Chicago,US,5,0,30,0,00
American Wildburger,Chicago,US,6,0,00,0,00
American Wildburger,Chicago,US,0,0,30,0,00
American Wildburger,Chicago,US,1,0,30,0,00
American Wildburger,Chicago,US,2,0,30,0,00
American Wildburger,Chicago,US,3,0,30,0,00
American Wildburger,Chicago,US,4,0,30,0,00
American Wildburger,Chicago,US,5,0,30,0,00
American Wildburger,Chicago,US,6,0,00,0,00
American Wildburger,Chicago,US,0,0,30,0,00
American Wildburger,Chicago,US,1,0,30,0,00
American Wildburger,Chicago,US,2,0,30,0,00
American Wildburger,Chicago,US,3,0,30,0,00
American Wildburger,Chicago,US,4,0,30,0,00
American Wildburger,Chicago,US,5,0,30,0,00
American Wildburger,Chicago,US,6,0,00,0,00
American Wildburger,Chicago,US,0,0,30,0,00
American Wildburger,Chicago,US,1,0,30,0,00
American Wildburger,Chicago,US,2,0,30,0,00
American Wildburger,Chicago,US,3,0,30,0,00
American Wildburger,Chicago,US,4,0,30,0,00
American Wildburger,Chicago,US,5,0,30,0,00
American Wildburger,Chicago,US,6,0,00,0,00
American Wildburger,Chicago,US,0,0,30,0,00
American Wildburger,Chicago,US,1,0,30,0,00
American Wildburger,Chicago,US,2,0,30,0,00
American Wildburger,Chicago,US,3,0,30,0,00
American Wildburger,Chicago,US,4,0,30,0,00
American Wildburger,Chicago,US,5,0,30,0,00
American Wildburger,Chicago,US,6,0,00,0,00
American Wildburger,Chicago,US,0,0,30,0,00
American Wildburger,Chicago,US,1,0,30,0,00
American Wildburger,Chicago,US,2,0,30,0,00
American Wildburger,Chicago,US,3,0,30,0,00
American Wildburger,Chicago,US,4,0,30,0,00
American Wildburger,Chicago,US,5,0,30,0,00
American Wildburger,Chicago,US,6,0,00,0,00
American Wildburger,Chicago,US,0,0,30,0,00
American Wildburger,Chicago,US,1,0,30,0,00
American Wildburger,Chicago,US,2,0,30,0,00
American Wildburger,Chicago,US,3,0,30,0,00
American Wildburger,Chicago,US,4,0,30,0,00
American Wildburger,Chicago,US,5,0,30,0,00
American Wildburger,Chicago,US,6,0,00,0,00
American Wildburger,Chicago,US,0,0,30,0,00
American Wildburger,Chicago,US,1,0,30,0,00
American Wildburger,Chicago,US,2,0,30,0,00
American Wildburger,Chicago,US,3,0,30,0,00
American Wildburger,Chicago,US,4,0,30,0,00
American Wildburger,Chicago,US,5,0,30,0,00
American Wildburger,Chicago,US,6,0,00,0,00
American Wildburger,Chicago,US,0,0,30,0,00
American Wildburger,Chicago,US,1,0,30,0,00
American Wildburger,Chicago,US,2,0,30,0,00
American Wildburger,Chicago,US,3,0,30,0,00
American Wildburger,Chicago,US,4,0,30,0,00
American Wildburger,Chicago,US,5,0,30,0,00
American Wildburger,Chicago,US,6,0,00,0,00
American Wildburger,Chicago,US,0,0,30,0,00
American Wildburger,Chicago,US,1,0,30,0,00
American Wildburger,Chicago,US,2,0,30,0,00
American Wildburger,Chicago,US,3,0,30,0,00
American Wildburger,Chicago,US,4,0,30,0,00
American Wildburger,Chicago,US,5,0,30,0,00
American Wildburger,Chicago,US,6,0,00,0,00
American Wildburger,Chicago,US,0,0,30,0,00
American Wildburger,Chicago,US,1,0,30,0,00
American Wildburger,Chicago,US,2,0,30,0,00
American Wildburger,Chicago,US,3,0,30,0,00
American Wildburger,Chicago,US,4,0,30,0,00
American Wildburger,Chicago,US,5,0,30,0,00
American Wildburger,Chicago,US,6,0,00,0,00
American Wildburger,Chicago,US,0,0,30,0,00
American Wildburger,Chicago,US,1,0,30,0,00
American Wildburger,Chicago,US,2,0,30,0,00
American Wildburger,Chicago,US,3,0,30,0,00
American Wildburger,Chicago,US,4,0,30,0,00
American Wildburger,Chicago,US,5,0,30,0,00
American Wildburger,Chicago,US,6,0,00,0,00
American Wildburger,Chicago,US,0,0,30,0,00
American Wildburger,Chicago,US,1,0,30,0,00
American Wildburger,Chicago,US,2,0,30,0,00
American Wildburger,Chicago,US,3,0,30,0,00
American Wildburger,Chicago,US,4,0,30,0,00
American Wildburger,Chicago,US,5,0,30,0,00
American Wildburger,Chicago,US,6,0,00,0,00
American Wildburger,Chicago,US,0,0,30,0,00
American Wildburger,Chicago,US,1,0,30,0,00
American Wildburger,Chicago,US,2,0,30,0,00
American Wildburger,Chicago,US,3,0,30,0,00
American Wildburger,Chicago,US,4,0,30,0,00
American Wildburger,Chicago,US,5,0,30,0,00
American Wildburger,Chicago,US,6,0,00,0,00
Americana,Seattle,US,0,0,00,0,00
Americana,Seattle,US,1,0,00,0,00
Americana,Seattle,US,2,0,00,0,00
Americana,Seattle,US,3,0,00,0,00
Americana,Seattle,US,4,0,00,0,00
Americana,Seattle,US,5,0,00,0,00
Americana,Seattle,US,6,0,00,0,00
Americana,Seattle,US,0,0,00,0,00
Americana,Seattle,US,1,0,00,0,00
Americana,Seattle,US,2,0,00,0,00
Americana,Seattle,US,3,0,00,0,00
Americana,Seattle,US,4,0,00,0,00
Americana,Seattle,US,5,0,00,0,00
Americana,Seattle,US,6,0,00,0,00
Americana,Seattle,US,0,0,00,0,00
Americana,Seattle,US,1,0,00,0,00
Americana,Seattle,US,2,0,00,0,00
Americana,Seattle,US,3,0,00,0,00
Americana,Seattle,US,4,0,00,0,00
Americana,Seattle,US,5,0,00,0,00
Americana,Seattle,US,6,0,00,0,00
Americana,Seattle,US,0,0,00,0,00
Americana,Seattle,US,1,0,00,0,00
Americana,Seattle,US,2,0,00,0,00
Americana,Seattle,US,3,0,00,0,00
Americana,Seattle,US,4,0,00,0,00
Americana,Seattle,US,5,0,00,0,00
Americana,Seattle,US,6,0,00,0,00
Americana,Seattle,US,0,0,00,0,00
Americana,Seattle,US,1,0,00,0,00
Americana,Seattle,US,2,0,00,0,00
Americana,Seattle,US,3,0,00,0,00
Americana,Seattle,US,4,0,00,0,00
Americana,Seattle,US,5,0,00,0,00
Americana,Seattle,US,6,0,00,0,00
Americana,Seattle,US,0,0,00,0,00
Americana,Seattle,US,1,0,00,0,00
Americana,Seattle,US,2,0,00,0,00
Americana,Seattle,US,3,0,00,0,00
Americana,Seattle,US,4,0,00,0,00
Americana,Seattle,US,5,0,00,0,00
Americana,Seattle,US,6,0,00,0,00
Americana,Seattle,US,0,0,00,0,00
Americana,Seattle,US,1,0,00,0,00
Americana,Seattle,US,2,0,00,0,00
Americana,Seattle,US,3,0,00,0,00
Americana,Seattle,US,4,0,00,0,00
Americana,Seattle,US,5,0,00,0,00
Americana,Seattle,US,6,0,00,0,00
Americana,Seattle,US,0,0,00,0,00
Americana,Seattle,US,1,0,00,0,00
Americana,Seattle,US,2,0,00,0,00
Americana,Seattle,US,3,0,00,0,00
Americana,Seattle,US,4,0,00,0,00
Americana,Seattle,US,5,0,00,0,00
Americana,Seattle,US,6,0,00,0,00
Americana,Seattle,US,0,0,00,0,00
Americana,Seattle,US,1,0,00,0,00
Americana,Seattle,US,2,0,00,0,00
Americana,Seattle,US,3,0,00,0,00
Americana,Seattle,US,4,0,00,0,00
Americana,Seattle,US,5,0,00,0,00
Americana,Seattle,US,6,0,00,0,00
Americana,Seattle,US,0,0,00,0,00
Americana,Seattle,US,1,0,00,0,00
Americana,Seattle,US,2,0,00,0,00
Americana,Seattle,US,3,0,00,0,00
Americana,Seattle,US,4,0,00,0,00
Americana,Seattle,US,5,0,00,0,00
Americana,Seattle,US,6,0,00,0,00
Americana,Seattle,US,0,0,00,0,00
Americana,Seattle,US,1,0,00,0,00
Americana,Seattle,US,2,0,00,0,00
Americana,Seattle,US,3,0,00,0,00
Americana,Seattle,US,4,0,00,0,00
Americana,Seattle,US,5,0,00,0,00
Americana,Seattle,US,6,0,00,0,00
Americana,Seattle,US,0,0,00,0,00
Americana,Seattle,US,1,0,00,0,00
Americana,Seattle,US,2,0,00,0,00
Americana,Seattle,US,3,0,00,0,00
Americana,Seattle,US,4,0,00,0,00
Americana,Seattle,US,5,0,00,0,00
Americana,Seattle,US,6,0,00,0,00
Americana,Seattle,US,0,0,00,0,00
Americana,Seattle,US,1,0,00,0,00
Americana,Seattle,US,2,0,00,0,00
Americana,Seattle,US,3,0,00,0,00
Americana,Seattle,US,4,0,00,0,00
Americana,Seattle,US,5,0,00,0,00
Americana,Seattle,US,6,0,00,0,00
Americana,Seattle,US,0,0,00,0,00
Americana,Seattle,US,1,0,00,0,00
Americana,Seattle,US,2,0,00,0,00
Americana,Seattle,US,3,0,00,0,00
Americana,Seattle,US,4,0,00,0,00
Americana,Seattle,US,5,0,00,0,00
Americana,Seattle,US,6,0,00,0,00
Americana,Seattle,US,0,0,00,0,00
Americana,Seattle,US,1,0,00,0,00
Americana,Seattle,US,2,0,00,0,00
Americana,Seattle,US,3,0,00,0,00
Americana,Seattle,US,4,0,00,0,00
Americana,Seattle,US,5,0,00,0,00
Americana,Seattle,US,6,0,00,0,00
Americana,Seattle,US,0,0,00,0,00
Americana,Seattle,US,1,0,00,0,00
Americana,Seattle,US,2,0,00,0,00
Americana,Seattle,US,3,0,00,0,00
Americana,Seattle,US,4,0,00,0,00
Americana,Seattle,US,5,0,00,0,00
Americana,Seattle,US,6,0,00,0,00
Americano 2211,Chicago,US,1,0,00,0,00
Americano 2211,Chicago,US,2,0,00,0,00
Americano 2211,Chicago,US,3,0,00,0,00
Americano 2211,Chicago,US,4,0,00,0,00
Americano 2211,Chicago,US,5,0,00,0,00
Americano 2211,Chicago,US,6,0,00,0,00
Americano 2211,Chicago,US,1,0,00,0,00
Americano 2211,Chicago,US,2,0,00,0,00
Americano 2211,Chicago,US,3,0,00,0,00
Americano 2211,Chicago,US,4,0,00,0,00
Americano 2211,Chicago,US,5,0,00,0,00
Americano 2211,Chicago,US,6,0,00,0,00
Americano 2211,Chicago,US,1,0,00,0,00
Americano 2211,Chicago,US,2,0,00,0,00
Americano 2211,Chicago,US,3,0,00,0,00
Americano 2211,Chicago,US,4,0,00,0,00
Americano 2211,Chicago,US,5,0,00,0,00
Americano 2211,Chicago,US,6,0,00,0,00
Americano 2211,Chicago,US,1,0,00,0,00
Americano 2211,Chicago,US,2,0,00,0,00
Americano 2211,Chicago,US,3,0,00,0,00
Americano 2211,Chicago,US,4,0,00,0,00
Americano 2211,Chicago,US,5,0,00,0,00
Americano 2211,Chicago,US,6,0,00,0,00
Americano 2211,Chicago,US,1,0,00,0,00
Americano 2211,Chicago,US,2,0,00,0,00
Americano 2211,Chicago,US,3,0,00,0,00
Americano 2211,Chicago,US,4,0,00,0,00
Americano 2211,Chicago,US,5,0,00,0,00
Americano 2211,Chicago,US,6,0,00,0,00
Americano 2211,Chicago,US,1,0,00,0,00
Americano 2211,Chicago,US,2,0,00,0,00
Americano 2211,Chicago,US,3,0,00,0,00
Americano 2211,Chicago,US,4,0,00,0,00
Americano 2211,Chicago,US,5,0,00,0,00
Americano 2211,Chicago,US,6,0,00,0,00
Americano 2211,Chicago,US,1,0,00,0,00
Americano 2211,Chicago,US,2,0,00,0,00
Americano 2211,Chicago,US,3,0,00,0,00
Americano 2211,Chicago,US,4,0,00,0,00
Americano 2211,Chicago,US,5,0,00,0,00
Americano 2211,Chicago,US,6,0,00,0,00
Americano 2211,Chicago,US,1,0,00,0,00
Americano 2211,Chicago,US,2,0,00,0,00
Americano 2211,Chicago,US,3,0,00,0,00
Americano 2211,Chicago,US,4,0,00,0,00
Americano 2211,Chicago,US,5,0,00,0,00
Americano 2211,Chicago,US,6,0,00,0,00
Americano 2211,Chicago,US,1,0,00,0,00
Americano 2211,Chicago,US,2,0,00,0,00
Americano 2211,Chicago,US,3,0,00,0,00
Americano 2211,Chicago,US,4,0,00,0,00
Americano 2211,Chicago,US,5,0,00,0,00
Americano 2211,Chicago,US,6,0,00,0,00
Americano 2211,Chicago,US,1,0,00,0,00
Americano 2211,Chicago,US,2,0,00,0,00
Americano 2211,Chicago,US,3,0,00,0,00
Americano 2211,Chicago,US,4,0,00,0,00
Americano 2211,Chicago,US,5,0,00,0,00
Americano 2211,Chicago,US,6,0,00,0,00
Americano 2211,Chicago,US,1,0,00,0,00
Americano 2211,Chicago,US,2,0,00,0,00
Americano 2211,Chicago,US,3,0,00,0,00
Americano 2211,Chicago,US,4,0,00,0,00
Americano 2211,Chicago,US,5,0,00,0,00
Americano 2211,Chicago,US,6,0,00,0,00
Americano 2211,Chicago,US,1,0,00,0,00
Americano 2211,Chicago,US,2,0,00,0,00
Americano 2211,Chicago,US,3,0,00,0,00
Americano 2211,Chicago,US,4,0,00,0,00
Americano 2211,Chicago,US,5,0,00,0,00
Americano 2211,Chicago,US,6,0,00,0,00
Americano 2211,Chicago,US,1,0,00,0,00
Americano 2211,Chicago,US,2,0,00,0,00
Americano 2211,Chicago,US,3,0,00,0,00
Americano 2211,Chicago,US,4,0,00,0,00
Americano 2211,Chicago,US,5,0,00,0,00
Americano 2211,Chicago,US,6,0,00,0,00
Americano 2211,Chicago,US,1,0,00,0,00
Americano 2211,Chicago,US,2,0,00,0,00
Americano 2211,Chicago,US,3,0,00,0,00
Americano 2211,Chicago,US,4,0,00,0,00
Americano 2211,Chicago,US,5,0,00,0,00
Americano 2211,Chicago,US,6,0,00,0,00
Americano 2211,Chicago,US,1,0,00,0,00
Americano 2211,Chicago,US,2,0,00,0,00
Americano 2211,Chicago,US,3,0,00,0,00
Americano 2211,Chicago,US,4,0,00,0,00
Americano 2211,Chicago,US,5,0,00,0,00
Americano 2211,Chicago,US,6,0,00,0,00
Americano 2211,Chicago,US,1,0,00,0,00
Americano 2211,Chicago,US,2,0,00,0,00
Americano 2211,Chicago,US,3,0,00,0,00
Americano 2211,Chicago,US,4,0,00,0,00
Americano 2211,Chicago,US,5,0,00,0,00
Americano 2211,Chicago,US,6,0,00,0,00
Americatus New-World Italian,Denver,US,0,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,6,0,00,0,00
Americatus New-World Italian,Denver,US,0,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,6,0,00,0,00
Americatus New-World Italian,Denver,US,0,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,6,0,00,0,00
Americatus New-World Italian,Denver,US,0,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,6,0,00,0,00
Americatus New-World Italian,Denver,US,0,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,6,0,00,0,00
Americatus New-World Italian,Denver,US,0,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,6,0,00,0,00
Americatus New-World Italian,Denver,US,0,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,6,0,00,0,00
Americatus New-World Italian,Denver,US,0,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,6,0,00,0,00
Americatus New-World Italian,Denver,US,0,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,6,0,00,0,00
Americatus New-World Italian,Denver,US,0,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,6,0,00,0,00
Americatus New-World Italian,Denver,US,0,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,6,0,00,0,00
Americatus New-World Italian,Denver,US,0,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,6,0,00,0,00
Americatus New-World Italian,Denver,US,0,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,6,0,00,0,00
Americatus New-World Italian,Denver,US,0,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,6,0,00,0,00
Americatus New-World Italian,Denver,US,0,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,6,0,00,0,00
Americatus New-World Italian,Denver,US,0,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,1,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,2,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,3,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,4,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,5,0,00,0,00
Americatus New-World Italian,Denver,US,6,0,00,0,00
Ameritalia,Chicago,US,1,0,00,0,00
Ameritalia,Chicago,US,2,0,00,0,00
Ameritalia,Chicago,US,3,0,00,0,00
Ameritalia,Chicago,US,4,0,00,0,00
Ameritalia,Chicago,US,5,0,00,0,00
Ameritalia,Chicago,US,6,0,00,0,00
Ameritalia,Chicago,US,1,0,00,0,00
Ameritalia,Chicago,US,2,0,00,0,00
Ameritalia,Chicago,US,3,0,00,0,00
Ameritalia,Chicago,US,4,0,00,0,00
Ameritalia,Chicago,US,5,0,00,0,00
Ameritalia,Chicago,US,6,0,00,0,00
Ameritalia,Chicago,US,1,0,00,0,00
Ameritalia,Chicago,US,2,0,00,0,00
Ameritalia,Chicago,US,3,0,00,0,00
Ameritalia,Chicago,US,4,0,00,0,00
Ameritalia,Chicago,US,5,0,00,0,00
Ameritalia,Chicago,US,6,0,00,0,00
Ameritalia,Chicago,US,1,0,00,0,00
Ameritalia,Chicago,US,2,0,00,0,00
Ameritalia,Chicago,US,3,0,00,0,00
Ameritalia,Chicago,US,4,0,00,0,00
Ameritalia,Chicago,US,5,0,00,0,00
Ameritalia,Chicago,US,6,0,00,0,00
Ameritalia,Chicago,US,1,0,00,0,00
Ameritalia,Chicago,US,2,0,00,0,00
Ameritalia,Chicago,US,3,0,00,0,00
Ameritalia,Chicago,US,4,0,00,0,00
Ameritalia,Chicago,US,5,0,00,0,00
Ameritalia,Chicago,US,6,0,00,0,00
Ameritalia,Chicago,US,1,0,00,0,00
Ameritalia,Chicago,US,2,0,00,0,00
Ameritalia,Chicago,US,3,0,00,0,00
Ameritalia,Chicago,US,4,0,00,0,00
Ameritalia,Chicago,US,5,0,00,0,00
Ameritalia,Chicago,US,6,0,00,0,00
Ameritalia,Chicago,US,1,0,00,0,00
Ameritalia,Chicago,US,2,0,00,0,00
Ameritalia,Chicago,US,3,0,00,0,00
Ameritalia,Chicago,US,4,0,00,0,00
Ameritalia,Chicago,US,5,0,00,0,00
Ameritalia,Chicago,US,6,0,00,0,00
Ameritalia,Chicago,US,1,0,00,0,00
Ameritalia,Chicago,US,2,0,00,0,00
Ameritalia,Chicago,US,3,0,00,0,00
Ameritalia,Chicago,US,4,0,00,0,00
Ameritalia,Chicago,US,5,0,00,0,00
Ameritalia,Chicago,US,6,0,00,0,00
Ameritalia,Chicago,US,1,0,00,0,00
Ameritalia,Chicago,US,2,0,00,0,00
Ameritalia,Chicago,US,3,0,00,0,00
Ameritalia,Chicago,US,4,0,00,0,00
Ameritalia,Chicago,US,5,0,00,0,00
Ameritalia,Chicago,US,6,0,00,0,00
Ameritalia,Chicago,US,1,0,00,0,00
Ameritalia,Chicago,US,2,0,00,0,00
Ameritalia,Chicago,US,3,0,00,0,00
Ameritalia,Chicago,US,4,0,00,0,00
Ameritalia,Chicago,US,5,0,00,0,00
Ameritalia,Chicago,US,6,0,00,0,00
Ameritalia,Chicago,US,1,0,00,0,00
Ameritalia,Chicago,US,2,0,00,0,00
Ameritalia,Chicago,US,3,0,00,0,00
Ameritalia,Chicago,US,4,0,00,0,00
Ameritalia,Chicago,US,5,0,00,0,00
Ameritalia,Chicago,US,6,0,00,0,00
Ameritalia,Chicago,US,1,0,00,0,00
Ameritalia,Chicago,US,2,0,00,0,00
Ameritalia,Chicago,US,3,0,00,0,00
Ameritalia,Chicago,US,4,0,00,0,00
Ameritalia,Chicago,US,5,0,00,0,00
Ameritalia,Chicago,US,6,0,00,0,00
Ameritalia,Chicago,US,1,0,00,0,00
Ameritalia,Chicago,US,2,0,00,0,00
Ameritalia,Chicago,US,3,0,00,0,00
Ameritalia,Chicago,US,4,0,00,0,00
